id,run_id,ts,equity,cash,unrealized,peak,session_date_utc,gap_annotation,boot_id,mode
131286,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:39:59.417+00,4990.472175024550000000,4989.678046040000000000,-0.006982269466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131285,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:39:54.409+00,4990.472195239650000000,4989.678046040000000000,-0.006962054366886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131284,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:39:49.394+00,4990.471992147350000000,4989.678046040000000000,-0.007165146666886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131283,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:39:44.361+00,4990.471954592350000000,4989.678046040000000000,-0.007202701666886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131282,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:39:39.348+00,4990.472242350050000000,4989.678046040000000000,-0.006914943966886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131281,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:39:34.345+00,4990.471999525950000000,4989.678046040000000000,-0.007157768066886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131280,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:39:29.334+00,4990.471876125450000000,4989.678046040000000000,-0.007281168566886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131279,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:39:24.321+00,4990.471922569550000000,4989.678046040000000000,-0.007234724466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131278,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:39:19.272+00,4990.472038992050000000,4989.678046040000000000,-0.007118301966886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131277,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:39:14.26+00,4990.472178321350000000,4989.678046040000000000,-0.006978972666886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131276,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:39:09.259+00,4990.472135071350000000,4989.678046040000000000,-0.007022222666886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131275,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:39:04.244+00,4990.471823599550000000,4989.678046040000000000,-0.007333694466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131274,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:38:59.237+00,4990.471812535450000000,4989.678046040000000000,-0.007344758566886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131273,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:38:54.217+00,4990.471764841350000000,4989.678046040000000000,-0.007392452666886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131272,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:38:49.173+00,4990.471710995250000000,4989.678046040000000000,-0.007446298766886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131271,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:38:44.148+00,4990.471622953150000000,4989.678046040000000000,-0.007534340866886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131270,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:38:39.122+00,4990.471716594450000000,4989.678046040000000000,-0.007440699566886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131269,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:38:34.101+00,4990.471614405450000000,4989.678046040000000000,-0.007542888566886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131268,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:38:29.077+00,4990.471453920550000000,4989.678046040000000000,-0.007703373466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131267,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:38:24.059+00,4990.471394750550000000,4989.678046040000000000,-0.007762543466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131266,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:38:19.054+00,4990.471118774550000000,4989.678046040000000000,-0.008038519466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
